TripID,Date,From_Station,To_Station,Distance_km,Fare,Cost_per_passenger,Passengers,Ticket_Type,Remarks
49334,11/02/2022,Kalkaji Mandir,Rajouri Garden,3.53,36.84,92.51,24,Tourist Card,weekend
112629,20/08/2022,Hauz Khas,Pragati Maidan,7.03,148.14,78.55,13,Tourist Card,weekend
106157,17/09/2024,Rajiv Chowk,Laxmi Nagar,6.03,132.5,77.8,21,Tourist Card,off-peak
112229,10/08/2023,Central Secretariat,Kashmere Gate,7.91,142.57,71.23,19,Smart Card,peak
32185,04/01/2024,Rajouri Garden,Kalkaji Mandir,11.8,154.62,102.42,22,Tourist Card,festival
14155,08/04/2024, CHANDNI CHOWK   ,Shivaji Park,1.31,189.91,23.92,22,Tourist Card,off-peak
41407,05/03/2023,Model Town,Pragati Maidan,14.24,59.57,19.73,15,Tourist Card,weekend
49582,01/04/2022, Model Town ,Kashmere Gate,6.6,54.07,58.57,23,Single,maintenance
110067,06/12/2022,Central Secretariat,Barakhamba Road,7.86,23.18,86.64,20,Tourist Card,festival
124201,18/05/2024,  Jasola Vihar   ,Dilshad Garden,1.15,32.41,88.31,22,Single,
107873,10/01/2022,Rajouri Garden,Hauz Khas,3.99,59.12,84.32,16,Tourist Card,festival
71921,13/03/2022, Central Secretariat ,Rajouri Garden,3.55,186.93,70.08,24,Smart Card,off-peak
26847,06/07/2024,Rajiv Chowk,Punjabi Bagh,5.82,140.18,13.81,17,Single,
111510,03/02/2024,Mandi House,Laxmi Nagar,20.77,151.81,115.63,14,Tourist Card,weekend
121446,04/08/2024,Noida City Centre,Pragati Maidan,6.34,134.49,87.12,14,Tourist Card,peak
33353,09/01/2024,Mandi House,Mandi House,4.64,70.58,84.44,18,Tourist Card,maintenance
63913,26/01/2023,Jasola Vihar,Chandni Chowk,0.86,59.7,88.69,18,Smart Card,maintenance
56767,23/07/2024,Noida City Centre,Netaji Subhash Place,6.12,91.86,81.8,25,Tourist Card,festival
68449,21/08/2023,Rajouri Garden,Central Secretariat,3.75,108.25,43.38,28,Smart Card,weekend
92825,22/12/2022,New Delhi,Dilshad Garden,2.77,21.3,35.18,25,Single,
38110,03/01/2023, KASHMERE GATE   ,Pragati Maidan,7.71,198.18,71.73,26,Single,festival
24376,25/02/2024,Hauz Khas,AIIMS,0.94,56.51,78.35,33,Tourist Card,maintenance
109264,05/03/2023,Rajiv Chowk,Central Secretariat,2.39,164.56,66.71,17,Single,festival
148789,30/04/2023,New Delhi,Dilshad Garden,7.22,55.96,116.32,16,Smart Card,off-peak
91709,01/07/2022,New Delhi,Kirti Nagar,4.6,178.9,115.06,28,Smart Card,peak
139001,11/11/2024,Mandi House,Noida City Centre,3.77,50.16,16.63,21,Smart Card,maintenance
5993,19/05/2023,Laxmi Nagar,Rajiv Chowk,2.64,191.2,94.88,23,Smart Card,festival
87656,01/04/2022,Jasola Vihar,Janakpuri West,8.12,83.09,45.15,25,Smart Card,peak
53589,05/02/2022,   dilshad garden   ,Laxmi Nagar,11.62,57.28,113.45,21,Tourist Card,maintenance
138606,21/05/2024,   Model Town  ,Kalkaji Mandir,9.43,84.29,26.39,13,Tourist Card,weekend
3420,16/01/2022,Noida City Centre,Laxmi Nagar,1.79,54,100.6,16,Single,
49735,09/06/2024,Hauz Khas,Kalkaji Mandir,5.17,151.03,110.73,22,Single,weekend
119271,18/12/2024,Rajiv Chowk,Hauz Khas,6.47,11.67,6.66,15,Tourist Card,weekend
149968,23/02/2022,Jasola Vihar,AIIMS,0.66,159.43,108.99,22,Tourist Card,festival
38632,31/10/2024,Laxmi Nagar,AIIMS,5.86,55.17,13.42,17,Single,maintenance
35695,08/04/2023,Rajiv Chowk,Model Town,1.07,115.44,59.86,17,Single,festival
101709,13/05/2023, CHANDNI CHOWK  ,Punjabi Bagh,2.58,27.59,54.68,25,Tourist Card,peak
58564,02/03/2023,Rajiv Chowk,AIIMS,1.08,21.88,45.16,23,Single,peak
41066,13/02/2023,Hauz Khas,Laxmi Nagar,2.84,145.59,99.79,15,Tourist Card,weekend
95585,04/09/2023,New Delhi,Pragati Maidan,2.68,30.06,45.82,19,Smart Card,peak
93098,13/11/2022,Model Town,Dilshad Garden,7.3,193.8,82.42,23,Smart Card,peak
61698,13/11/2023,Noida City Centre,Rajiv Chowk,5.17,97.33,24.62,22,Tourist Card,peak
54332,20/01/2023,Chandni Chowk,Old Delhi,1.33,147.64,35.08,18,Single,maintenance
114592,20/10/2024, New Delhi ,Central Secretariat,9.89,99.27,89.64,18,Single,festival
119719,21/01/2023,Inderlok,Pragati Maidan,1.34,119.62,112.4,15,Smart Card,peak
11732,17/08/2022,Mandi House,Chandni Chowk,1.34,13.81,76.52,17,Single,festival
59468,03/10/2023,Chandni Chowk,Old Delhi,4.16,80.26,58.06,,Smart Card,festival
66155,10/03/2022,Kalkaji Mandir,Old Delhi,5.43,180.33,56.04,17,Tourist Card,peak
137679,27/09/2022, Rajouri Garden   ,Kirti Nagar,2.45,106.72,89.58,19,Tourist Card,
59369,10/05/2023,  Rajouri Garden   ,Model Town,2.77,107.47,75.31,12,Tourist Card,maintenance
92506,30/06/2024,Dilshad Garden,Kalkaji Mandir,3.96,42.49,107.94,18,Tourist Card,
30472,17/12/2022,Rajiv Chowk,Pragati Maidan,5.68,109.06,67.16,19,Tourist Card,
77292,09/01/2024,Noida City Centre,Jasola Vihar,6.89,46.07,74.71,16,Tourist Card,peak
25965,05/03/2022,   New Delhi ,Inderlok,13.95,193.74,49.6,19,Single,weekend
28057,23/10/2023,Rajiv Chowk,Shivaji Park,3.89,113.18,59.26,18,Tourist Card,weekend
41518,13/08/2022,New Delhi,Kirti Nagar,1.46,80.25,104.52,18,Tourist Card,festival
81369,26/04/2023,Noida City Centre,Kalkaji Mandir,11.18,42.22,53.39,25,Single,peak
25149,18/06/2022, Hauz Khas  ,Inderlok,18.01,64.64,92.89,19,Single,peak
148692,13/02/2023,Inderlok,Kirti Nagar,9.76,107.33,70.09,21,Single,peak
17681,10/07/2023,Laxmi Nagar,Hauz Khas,24.21,79.46,43.27,18,Smart Card,
86398,30/08/2024,  Model Town ,New Delhi,2.52,68.71,67.5,21,Tourist Card,festival
117378,02/09/2024,Noida City Centre,Janakpuri West,3.46,189.28,32.54,14,Tourist Card,
10164,05/03/2023,  MODEL TOWN  ,AIIMS,7.32,101.62,85.45,24,Tourist Card,maintenance
63745,19/10/2022, central secretariat ,Janakpuri West,7.37,38.23,117.61,21,Single,weekend
107169,31/08/2024,   laxmi nagar  ,Kashmere Gate,2.39,125.37,7.55,15,Single,
59150,03/12/2024,Hauz Khas,Kashmere Gate,0.85,68.1,90.6,24,Tourist Card,peak
65661,23/05/2024,AIIMS,Old Delhi,12.62,106.05,83.67,24,Tourist Card,peak
103297,19/04/2022,AIIMS,Laxmi Nagar,4.52,171.97,114.34,23,Tourist Card,
72349,19/11/2022,Hauz Khas,Inderlok,8.56,118.43,40.53,24,Smart Card,peak
83481,07/08/2023,Rajiv Chowk,Kalkaji Mandir,1.42,102.48,19.25,23,Tourist Card,off-peak
54107,27/01/2022,Hauz Khas,Old Delhi,7.58,112.48,22.5,14,Tourist Card,weekend
51790,27/08/2022,Chandni Chowk,Mandi House,1.9,43.62,20.2,20,Smart Card,peak
147134,29/12/2022,Inderlok,Punjabi Bagh,6.35,56.65,55.16,20,Tourist Card,off-peak
37564,27/09/2023,Chandni Chowk,Rajouri Garden,6.14,84.64,110.02,16,Tourist Card,weekend
134348,23/07/2022,New Delhi,Central Secretariat,2.89,49.22,53.33,28,Smart Card,off-peak
137363,04/03/2024,Model Town,Kashmere Gate,9.73,106.93,97.51,18,Tourist Card,weekend
110068,14/03/2024,Rajiv Chowk,Mandi House,1.74,49.23,80.38,31,Tourist Card,peak
135196,24/04/2024,New Delhi,Mandi House,5.16,75.95,54.7,27,Tourist Card,peak
67912,14/04/2022,  Hauz Khas ,Noida City Centre,1.33,152.67,62.09,20,Smart Card,off-peak
53939,23/11/2024,Mandi House,Punjabi Bagh,3.3,123.36,78.54,17,Smart Card,off-peak
83911,15/07/2023,Model Town,Netaji Subhash Place,0.52,121.22,47.07,16,Smart Card,peak
87014,19/07/2023,Rajiv Chowk,Model Town,8.56,37.64,60.92,26,Tourist Card,peak
137112,22/02/2023,   Hauz Khas  ,Netaji Subhash Place,1.78,19.03,56.6,16,Tourist Card,peak
106487,24/10/2023,   CENTRAL SECRETARIAT  ,Janakpuri West,1.94,198.6,29.6,26,Tourist Card,off-peak
141603,22/07/2024,Rajiv Chowk,Dilshad Garden,1.61,178,83.3,17,Single,off-peak
70143,24/10/2023,Kalkaji Mandir,Hauz Khas,2.55,140.5,82.66,23,Tourist Card,
44191,10/08/2022,Mandi House,Old Delhi,1.72,65.01,50.46,24,Tourist Card,
13668,08/11/2022,Central Secretariat,Janakpuri West,8.8,106.84,23.11,16,Tourist Card,weekend
53871,30/03/2022,Mandi House,Janakpuri West,1.79,95.86,39.57,19,Smart Card,peak
50660,30/08/2022,Hauz Khas,Pragati Maidan,4.28,117.35,7.28,19,Tourist Card,maintenance
117211,16/02/2022,Dilshad Garden,Model Town,2.17,78.87,83.51,32,Tourist Card,maintenance
143260,17/07/2022,New Delhi,Central Secretariat,6.64,142.08,6.05,21,Smart Card,off-peak
35684,29/10/2023,Janakpuri West,Noida City Centre,0.8,167.2,45.19,22,Tourist Card,
40989,17/10/2022,Inderlok,Barakhamba Road,5.38,140.97,25.28,19,Tourist Card,maintenance
38988,04/12/2022,Janakpuri West,Hauz Khas,1.01,135.24,103.36,12,Tourist Card,peak
148617,12/04/2022,   laxmi nagar ,Rajiv Chowk,3.36,57.28,50.35,11,Tourist Card,weekend
96705,27/04/2023,Mandi House,Barakhamba Road,2.54,64.55,63.58,24,Tourist Card,festival
46193,18/03/2024, Kalkaji Mandir  ,Barakhamba Road,0.92,96.21,99.55,,Smart Card,festival
122238,02/01/2022,Central Secretariat,Shivaji Park,10.38,148.66,59.24,14,Tourist Card,weekend
6275,09/10/2023,Central Secretariat,Barakhamba Road,1.42,55.26,15.51,21,Tourist Card,
21166,22/12/2022,Mandi House,Janakpuri West,1.92,110.34,47.85,21,Smart Card,
39420,27/01/2023,Dilshad Garden,Pragati Maidan,11.8,125.43,50.5,21,Tourist Card,festival
58941,14/06/2024,Inderlok,Kashmere Gate,2.26,106.5,35.67,19,Tourist Card,maintenance
39547,18/07/2024,Noida City Centre,Janakpuri West,0.97,150.73,62.81,22,Tourist Card,off-peak
111301,15/12/2022,   model town   ,Inderlok,2.7,147.41,17.37,24,Single,maintenance
69430,20/10/2022,Hauz Khas,Laxmi Nagar,1.66,111.49,38.74,23,Tourist Card,
91960,03/09/2024,  Rajouri Garden   ,Laxmi Nagar,2.25,135.02,92.82,16,Tourist Card,weekend
27153,26/05/2022,Noida City Centre,Kashmere Gate,6.73,37.46,108.38,18,Single,
45865,09/10/2022,Noida City Centre,Pragati Maidan,8.74,129.57,113.99,22,Tourist Card,maintenance
44219,09/12/2023,Model Town,Punjabi Bagh,3.85,106.35,29.17,10,Single,off-peak
8081,10/12/2022,Noida City Centre,Model Town,4.68,51.05,114.54,24,Single,off-peak
78561,01/06/2023,Mandi House,Jasola Vihar,1.58,94.56,9.97,15,Smart Card,maintenance
63098,18/06/2023,Inderlok,Hauz Khas,15.4,19.43,79.69,18,Tourist Card,
3981,30/06/2024,Rajiv Chowk,Old Delhi,4.61,163.39,15.33,31,Tourist Card,weekend
40517,13/10/2024,   Laxmi Nagar   ,Kirti Nagar,13.02,51.07,118.26,27,Tourist Card,festival
7165,18/02/2024,Dilshad Garden,Noida City Centre,9.26,72.74,74.31,14,Smart Card,festival
105591,02/08/2022,Central Secretariat,Hauz Khas,5.3,138.27,84.51,18,Tourist Card,maintenance
30855,27/04/2024,Noida City Centre,Chandni Chowk,1.12,79.23,19.67,14,Tourist Card,weekend
49658,29/03/2023, AIIMS ,Pragati Maidan,12.39,148.62,42.47,25,Tourist Card,maintenance
112521,11/10/2023,Hauz Khas,AIIMS,7.27,164.57,69.55,22,Single,weekend
78365,04/09/2023,Rajiv Chowk,Central Secretariat,1.43,167.01,96.33,23,Single,weekend
69767,11/10/2023,Laxmi Nagar,Chandni Chowk,11.02,52.58,61.22,24,Smart Card,festival
135235,31/03/2023,New Delhi,Punjabi Bagh,0.71,89.21,55.14,19,Smart Card,off-peak
127703,13/05/2022,Rajiv Chowk,Rajiv Chowk,3.03,164.83,31.18,22,Tourist Card,off-peak
90574,28/07/2022,Chandni Chowk,Janakpuri West,0.92,69.34,82.9,30,Smart Card,maintenance
16134,04/03/2022,New Delhi,Central Secretariat,6.41,31.02,13.17,17,Tourist Card,off-peak
64420,06/08/2023,Noida City Centre,Rajiv Chowk,2.37,118.89,106.03,26,Single,
17294,25/08/2024,New Delhi,Jasola Vihar,8.46,178.55,105.45,19,Tourist Card,
11804,23/12/2024,Kalkaji Mandir,Kashmere Gate,4.73,163.73,92.44,22,Smart Card,weekend
8219,20/11/2022,AIIMS,Punjabi Bagh,3.94,120.35,89.7,20,Smart Card,off-peak
121003,24/05/2023,Inderlok,Chandni Chowk,7.32,24.86,55.87,17,Smart Card,
77677,01/09/2023,New Delhi,New Delhi,11.4,158.8,101.21,27,Tourist Card,festival
80093,26/11/2024,Rajiv Chowk,Kashmere Gate,6.2,97.56,9.6,20,Smart Card,peak
14147,24/12/2023, Chandni Chowk  ,Central Secretariat,3.12,172.29,119.08,31,Smart Card,peak
139136,05/10/2022,AIIMS,Noida City Centre,17.77,198.43,11.44,22,Tourist Card,maintenance
47533,25/05/2024,Noida City Centre,Mandi House,0.96,14.44,80.45,22,Tourist Card,peak
3799,08/07/2022,Inderlok,Barakhamba Road,1.78,135.25,61.03,21,Tourist Card,maintenance
100300,11/11/2023,Rajiv Chowk,Model Town,2.72,165.27,106.52,23,Smart Card,peak
59367,30/03/2023,Janakpuri West,Central Secretariat,7.2,66.21,81.41,23,Tourist Card,
135269,22/07/2022,Rajiv Chowk,Rajouri Garden,7.66,66.46,51.17,19,Single,festival
32179,20/11/2022,Central Secretariat,Dilshad Garden,5.41,44.11,8.28,15,Tourist Card,maintenance
67141,26/04/2023,Noida City Centre,Hauz Khas,22.17,118.52,16.39,14,Tourist Card,festival
69340,16/09/2023,Dilshad Garden,Rajiv Chowk,7.8,105.54,62.8,24,Smart Card,weekend
65999,08/01/2023,Kalkaji Mandir,Hauz Khas,2.55,24.94,14.18,21,Tourist Card,off-peak
132390,28/01/2023,Chandni Chowk,Hauz Khas,1.69,73.9,48.64,22,Single,off-peak
99226,12/07/2023, Kalkaji Mandir   ,Model Town,1.9,142.81,72,25,Single,weekend
118782,17/05/2024,Noida City Centre,Jasola Vihar,3.93,197.61,98.37,19,Tourist Card,maintenance
42248,05/07/2022,Laxmi Nagar,Janakpuri West,3.46,46.22,9.02,24,Single,
95213,17/07/2023,Mandi House,Barakhamba Road,3.21,35.86,70.09,24,Smart Card,peak
140748,01/07/2023,Noida City Centre,Inderlok,2.36,185.72,88.27,27,Smart Card,maintenance
89055,15/07/2022,Kalkaji Mandir,Hauz Khas,1.73,115.39,49.09,21,Tourist Card,
142695,03/06/2024,Mandi House,Rajiv Chowk,3.14,169.29,72.59,23,Single,
37164,20/01/2023,Hauz Khas,Dilshad Garden,8.37,127.38,98.31,27,Smart Card,weekend
135395,16/07/2022,Jasola Vihar,Kirti Nagar,2.7,29.1,9.38,28,Smart Card,weekend
68028,18/04/2023,Kalkaji Mandir,Inderlok,2.69,145.85,83.67,21,Single,off-peak
59272,29/08/2024,Noida City Centre,Mandi House,8.73,95.3,43.33,20,Single,festival
146427,03/05/2023,Rajiv Chowk,Kalkaji Mandir,1.87,191.83,119.4,21,Smart Card,weekend
71761,20/04/2022,Janakpuri West,Hauz Khas,8.73,22.17,41.4,21,Single,off-peak
90497,14/02/2023,Mandi House,Rajouri Garden,7.54,188.26,20.15,28,Tourist Card,festival
34606,18/11/2022,Rajouri Garden,Shivaji Park,2.33,135.22,31.82,24,Single,
301,26/02/2022,Chandni Chowk,Barakhamba Road,3.43,126.67,5.2,29,Tourist Card,festival
120325,04/03/2023,Hauz Khas,AIIMS,7.77,51.18,9.82,17,Tourist Card,maintenance
64372,16/04/2024,Janakpuri West,Inderlok,1.69,32.61,116.77,25,Tourist Card,weekend
147989,28/05/2022,AIIMS,Barakhamba Road,1.37,154.44,116.2,19,Tourist Card,
132361,14/05/2022,Noida City Centre,Rajiv Chowk,11.73,195.86,67.54,13,Smart Card,peak
111679,05/06/2023,Rajiv Chowk,Noida City Centre,8.17,139.15,105.71,19,Tourist Card,maintenance
1214,20/05/2024,Hauz Khas,Inderlok,2.21,45.83,60.4,19,Tourist Card,maintenance
8558,13/10/2023,Central Secretariat,Rajiv Chowk,8.11,103.73,56.15,16,Tourist Card,festival
125434,14/05/2023,Rajiv Chowk,Old Delhi,2.47,158.02,73.06,14,Tourist Card,weekend
1166,14/06/2024,Rajiv Chowk,AIIMS,6.06,57.45,13.25,24,Tourist Card,weekend
136404,20/03/2022,Dilshad Garden,Jasola Vihar,3.06,24.12,51.09,18,Tourist Card,maintenance
101212,25/12/2022,Mandi House,Dilshad Garden,4.47,42.73,31.68,17,Smart Card,
2286,31/10/2022,Noida City Centre,Rajouri Garden,0.62,149.73,24.86,31,Single,maintenance
43555,28/03/2022,   Inderlok   ,Kirti Nagar,4.41,98.56,6.08,20,Smart Card,festival
7074,23/03/2022,Rajiv Chowk,Chandni Chowk,14.85,134.86,114.89,23,Tourist Card,weekend
11382,07/04/2024,Mandi House,Jasola Vihar,1.35,36.26,81.03,15,Smart Card,maintenance
13291,07/08/2023,New Delhi,Laxmi Nagar,3.4,136.78,24.07,18,Smart Card,off-peak
31986,04/01/2024,Inderlok,Shivaji Park,2.78,78.64,37.25,19,Tourist Card,festival
58310,24/11/2023,Noida City Centre,Punjabi Bagh,0.97,15.6,91.39,18,Tourist Card,maintenance
133041,27/10/2024,Model Town,Central Secretariat,4.74,185.04,76.43,20,Smart Card,festival
101305,16/11/2024,Noida City Centre,Hauz Khas,7.06,31.24,51.64,,Tourist Card,maintenance
145047,21/07/2022,Inderlok,Janakpuri West,1.25,75.52,103.52,22,Single,festival
1942,01/01/2023,Noida City Centre,Kirti Nagar,6.22,53.04,114.23,18,Smart Card,off-peak
137969,14/01/2024,Model Town,Punjabi Bagh,3.52,28.88,54.02,20,Tourist Card,off-peak
9985,11/08/2024,Chandni Chowk,Jasola Vihar,3.73,68.9,111.79,27,Single,peak
117614,09/09/2023,New Delhi,Netaji Subhash Place,0.98,61.78,5.8,17,Tourist Card,off-peak
37187,18/04/2024,Rajiv Chowk,Netaji Subhash Place,5.7,55.14,97.4,15,Tourist Card,
73774,17/03/2024,Janakpuri West,Rajouri Garden,3.85,149.66,35.01,19,Smart Card,off-peak
84928,01/02/2023,Rajiv Chowk,Mandi House,1.19,116.09,41.53,17,Smart Card,off-peak
73842,20/06/2024,Noida City Centre,Laxmi Nagar,5.88,138.25,46.1,16,Smart Card,maintenance
116095,03/03/2023,   model town  ,Kalkaji Mandir,1.12,167.03,57.94,29,Tourist Card,weekend
24843,10/08/2024,Model Town,Netaji Subhash Place,8.57,135.75,16.02,23,Tourist Card,weekend
73872,28/10/2024,Laxmi Nagar,New Delhi,2.63,181.97,30.53,17,Smart Card,off-peak
69667,15/06/2022,Mandi House,Barakhamba Road,0.86,164.88,19.21,20,Smart Card,off-peak
22177,09/01/2023,New Delhi,AIIMS,5.13,126.73,8.25,,Tourist Card,off-peak
37636,16/08/2024,Noida City Centre,Netaji Subhash Place,7.05,188.47,28.16,22,Smart Card,maintenance
131753,30/05/2023,Rajiv Chowk,Shivaji Park,17.78,159.57,9.41,22,Tourist Card,weekend
123956,24/09/2024,  KALKAJI MANDIR ,New Delhi,0.83,139.06,18,17,Tourist Card,weekend
120835,10/06/2022,Dilshad Garden,Shivaji Park,6.39,34.78,47.67,20,Smart Card,off-peak
71437,24/09/2024,Mandi House,Punjabi Bagh,3.37,195.14,9.18,19,Smart Card,weekend
132376,18/08/2022,Rajiv Chowk,New Delhi,7.95,180.12,103.38,17,Single,
8687,12/12/2022,Mandi House,Mandi House,3.56,131.26,92.07,21,Tourist Card,festival
23446,25/09/2023,New Delhi,Chandni Chowk,10.87,184.89,39.04,19,Tourist Card,festival
18654,30/04/2024,Mandi House,New Delhi,8.16,134.34,69.06,22,Single,festival
57482,31/03/2024,Laxmi Nagar,Inderlok,4.04,124.34,58.82,18,Tourist Card,festival
61729,01/03/2022, AIIMS ,Shivaji Park,0.62,25.7,62.11,29,Tourist Card,maintenance
21729,14/02/2024,Chandni Chowk,Dilshad Garden,8.68,141.38,112.99,23,Tourist Card,off-peak
26240,21/07/2024,Dilshad Garden,New Delhi,1.28,21.82,69.76,25,Smart Card,weekend
84477,06/08/2023,Rajiv Chowk,Janakpuri West,9.6,149.13,91.1,15,Single,off-peak
135000,20/11/2022,Rajiv Chowk,Model Town,2.68,78.55,115.04,15,Tourist Card,peak
27921,08/08/2022,Noida City Centre,Mandi House,2.11,101.38,119.77,24,Single,weekend
31304,22/05/2024,Rajouri Garden,AIIMS,2.2,137.35,85.77,27,Tourist Card,
29241,03/07/2023,Model Town,Central Secretariat,4.77,43.8,111.82,15,Tourist Card,
126781,21/08/2024,Rajiv Chowk,Kalkaji Mandir,8.64,163.85,76.84,16,Tourist Card,weekend
82343,13/01/2023,AIIMS,Inderlok,1.82,68.43,47.56,24,Tourist Card,festival
91091,19/07/2022,  KASHMERE GATE  ,Model Town,7.83,108.41,84.01,13,Tourist Card,weekend
97755,29/06/2024,Noida City Centre,Central Secretariat,3.29,103.08,82.29,35,Tourist Card,festival
85360,08/06/2022,AIIMS,Rajiv Chowk,14.92,80.66,79.63,15,Smart Card,festival
148207,24/11/2023,Rajiv Chowk,Barakhamba Road,4.01,172.3,110.67,22,Tourist Card,peak
139237,15/11/2024,Mandi House,Kirti Nagar,2.7,136.61,10.19,17,Tourist Card,maintenance
88532,04/08/2022,   Rajouri Garden   ,Shivaji Park,3.5,70.83,113.31,14,Smart Card,maintenance
103371,25/09/2023,Jasola Vihar,New Delhi,1.84,123.41,80.24,21,Smart Card,peak
100032,18/08/2023,Kalkaji Mandir,Chandni Chowk,1.27,126.61,25.56,19,Tourist Card,festival
2410,13/05/2023,Rajiv Chowk,Barakhamba Road,3.08,18.65,57.25,23,Smart Card,weekend
4514,17/11/2023,Central Secretariat,Kirti Nagar,4.57,152.45,44.57,26,Single,off-peak
37028,26/04/2022,Rajouri Garden,Central Secretariat,1.68,117.43,103.17,18,Single,weekend
33479,08/03/2023,Jasola Vihar,Laxmi Nagar,7.06,79.22,25.33,21,Single,festival
46204,24/10/2024,   new delhi  ,Old Delhi,5.79,161.55,12.24,24,Tourist Card,weekend
53813,08/02/2022,Hauz Khas,Central Secretariat,12.24,81.69,41.02,,Single,maintenance
58837,13/07/2024,Rajiv Chowk,Netaji Subhash Place,3.13,136.11,11.81,16,Tourist Card,off-peak
37763,17/07/2024,AIIMS,Punjabi Bagh,8.38,122.79,93.54,19,Single,off-peak
130494,18/06/2023,Rajiv Chowk,Mandi House,8.27,94.98,38.44,27,Smart Card,off-peak
100828,10/01/2022,Kalkaji Mandir,Kashmere Gate,1.74,43.9,38.17,20,Single,off-peak
65135,06/11/2022,Chandni Chowk,Hauz Khas,2.64,24.39,43.67,27,Tourist Card,off-peak
103601,14/12/2024,Central Secretariat,Dilshad Garden,2.72,172.22,82.52,16,Smart Card,
28183,15/09/2024,Rajouri Garden,Kirti Nagar,2.16,138.96,94.53,19,Single,off-peak
6341,28/09/2022,Rajiv Chowk,Noida City Centre,10.67,24.41,85.47,19,Single,
7526,02/11/2023,   KALKAJI MANDIR   ,Punjabi Bagh,0.85,182.95,85.03,15,Single,festival
26230,06/03/2022,AIIMS,Janakpuri West,6.35,133.97,35.11,18,Single,peak
85525,18/07/2024,Hauz Khas,New Delhi,4.41,190.46,24.13,21,Smart Card,peak
6387,03/09/2023,  Rajouri Garden  ,Barakhamba Road,11.54,74.56,45.95,21,Tourist Card,festival
134337,10/05/2023,Noida City Centre,Kalkaji Mandir,2.94,158.53,60.14,24,Single,festival
141701,14/09/2022,Kashmere Gate,Netaji Subhash Place,3.85,55.88,107.56,25,Tourist Card,weekend
98273,22/08/2023,Kalkaji Mandir,Laxmi Nagar,3.96,87.58,77.66,22,Tourist Card,weekend
47713,17/04/2023,Rajiv Chowk,Dilshad Garden,12.09,25.52,95.5,19,Single,off-peak
130353,11/10/2023,Janakpuri West,Rajiv Chowk,2.63,56.85,72.14,14,Tourist Card,off-peak
57190,30/12/2023,   Kalkaji Mandir  ,Jasola Vihar,5.86,172.28,115.52,25,Tourist Card,off-peak
149425,19/08/2024,Kalkaji Mandir,Punjabi Bagh,2.33,77.6,44.92,22,Tourist Card,festival
109597,25/02/2023,Central Secretariat,Mandi House,13.77,22.38,68.49,26,Tourist Card,
97345,24/05/2024,New Delhi,Rajouri Garden,1.11,136.41,50.3,20,Tourist Card,off-peak
106762,30/11/2024,  Inderlok  ,Laxmi Nagar,12.55,24.32,92.65,18,Single,maintenance
146750,09/06/2024,AIIMS,Dilshad Garden,2.18,57.17,91.53,25,Tourist Card,weekend
134999,13/11/2024,Rajiv Chowk,Netaji Subhash Place,9.51,29.61,103.34,23,Tourist Card,
4578,18/08/2022,New Delhi,Hauz Khas,4.97,159.98,107,16,Smart Card,peak
73715,09/03/2023,Chandni Chowk,Central Secretariat,1.6,93.56,33.81,21,Single,peak
111190,08/07/2022,Janakpuri West,Laxmi Nagar,1.31,51.98,23.53,20,Single,festival
121824,31/12/2023,Kalkaji Mandir,Rajiv Chowk,4.79,107.93,51.52,18,Smart Card,maintenance
